gene,log2FC_tumor_vs_normal,pvalue,FDR
FNDC9,0.07896595520856509,0.6882283658968575,0.7817465726974268
PDE3A,0.7391530381150295,2.6599607979388457e-05,0.0005072096026278455
RASGRP1,-0.35724566602555985,0.1757660216786485,0.29572759963221545
KLHL6,0.0665692935357689,0.7396434661352943,0.820836796376982
CHCHD1,-0.3852338355287488,0.060832307904976526,0.13829294642334522
MRPL52,-1.0355403366938734,4.1433802970916966e-05,0.0007141823088417575
SMPDL3A,0.4447859824891478,0.059920023671715304,0.13680422922349908
RND1,0.6408474428226261,0.07083166455631422,0.15403319565600554
RAD9A,0.5156828622268446,0.15869348513023163,0.2751398951127843
EFEMP2,0.03626641548666143,0.9030235511888848,0.9380765664854607
OR10AD1,0.016536880625597883,0.9209284444573063,0.9506597574410277
AGAP5,0.44444852951796365,0.05341315538876694,0.12608254312037176
C17orf66,-0.05272470985289979,0.6121580602502873,0.721296400006465
TAF15,0.014428166441655677,0.9568234070889947,0.9751777209311979
FAM21C,0.3258424330298504,0.1554381195891408,0.2709220393371545
TMEM134,-0.7057972932595806,0.0323445446461496,0.0898347587798338
ZMAT3,0.2749106654707285,0.25754552646744105,0.3910364879461079
ZFAND4,0.3685423247337214,0.014760404456907782,0.05370286183470902
THEMIS,-0.18518387064127428,0.3412874634104528,0.47540861100799003
MOS,0.650846798810401,0.015535641816277316,0.055426226551567884
ZNF738,-0.07333954284930488,0.7963775258677851,0.8632024548826633
MS4A10,0.723421835025162,0.04198274899257293,0.10792648877625105
SLFN11,0.2583246380903885,0.3046756899318556,0.4409458951079518
FAM71D,0.6366557861540242,0.004439881454831153,0.02319461066984174
CCL19,-9.760384209833717e-05,0.9998347072107565,0.9999370489544279
CORO1B,-0.8889842095671998,0.004462919092160967,0.02327341668766246
FUT10,0.46026510359706085,0.0159371668993765,0.056383191280043286
LRRC20,-0.6463207788215257,0.00949494147610151,0.0397147416829736
MUS81,-0.7603773838879997,0.017760823417717803,0.06066577135116677
PURG,0.5328279602991808,0.0005352988948798827,0.004868564660256638
TMEM217,0.4296769679438601,0.10828160781395478,0.2085123841951579
OR4D9,0.37192678522701555,0.009074055891909249,0.03850725830143414
ZNF596,0.3594454954365829,0.08414574119680619,0.17404597595382104
COL6A5,0.760560573175064,0.000644426465352895,0.005592263860389674
CFL1,-1.677104670340313,2.74453889199507e-05,0.0005183191571308747
TMCC1,-0.16568976931209445,0.3230487008822035,0.45991590212725975
NAA16,0.11941070195973769,0.38675070969725267,0.521147553704015
OR5B3,0.31718623200445045,0.06481413539281801,0.14459257332943237
EFCAB12,0.5134916904325888,0.023911790464792228,0.07400356710215494
OR10W1,0.41968403679507427,0.05749519665640977,0.13297286368279906
OR1S1,0.36486358134228947,0.06200181636701177,0.1400441116367951
FAM192A,-0.20202173508469556,0.42147044843979875,0.5534959196197006
RAB43,-0.8527504083668815,0.004821609768514821,0.024588864026290503
FADS6,0.3921796798165498,0.20358588484655077,0.3295746366206989
CBWD1,0.003052775373503458,0.9885695532795671,0.9940794778098025
HOXC5,-0.13813201501910988,0.5145204008395556,0.6391119292999622
RAB37,0.5775624039469336,0.010265340640542913,0.041994582870274307
DCP2,-0.00849521826094124,0.967648059164552,0.9816846110487001
SNX32,0.31738192964807554,0.06982683454150537,0.15258329960482772
RPL38,-0.31990259103324625,0.33177881974711687,0.46646568767341656
CYP7B1,0.3024151293886672,0.2236909057914805,0.3527908796624072
OVOL1,0.20277046055800563,0.5616884360500796,0.6788222602365904
RARG,0.10215868522369131,0.7176537135252523,0.8044285741455951
CES4A,0.5297368605551038,0.006352801771904202,0.029889991637415386
CES3,0.4508958069096991,0.1514921556953201,0.26628383288127894
SSH3,-0.6351069780205121,0.0346212555425605,0.09410576060243182
CES2,0.31150909913978,0.11554239081529818,0.21831070514297854
PDP2,0.38901682190249653,0.14437891047274454,0.2569947163830679
SP3,-0.46183585287084483,0.020656148433664426,0.0668665919783483
KRT2,1.656345709689746,0.002069080131640732,0.013121285360608846
DMXL1,0.5336069549695512,0.029501580292080574,0.08455829445382707
METAP1D,0.735641922985917,0.0029969365820043765,0.01729326196529542
ZNF621,-0.31130755912693653,0.0961270155014398,0.1910373536584532
EGFL7,-0.12461260849660416,0.7787242892399918,0.8504483380506089
NADSYN1,-0.033262161872860574,0.8791210575730473,0.9211498365623848
DHCR7,-1.219826328680969,0.0005723147797023819,0.005114443060230534
AQPEP,0.8944477263603825,0.0005860030947504349,0.005197978642329278
NBEA,1.1022749461651002,0.0001639874980314459,0.0020445538061017367
RNASEH2C,-0.29392652166584377,0.17078446723347535,0.2894412477147058
MYEOV,0.6880658281747083,0.12720678624420334,0.23459368599155794
ANKRD13D,-0.960906636097036,0.00030362763127900005,0.003223617608793102
MRGPRF,1.777287533571525,1.1251616916426281e-06,4.2110800146431177e-05
MYD88,-0.8253045270734907,0.012112221972383756,0.0471610979580829
MRGPRD,0.18135639899593786,0.28760375555688306,0.42321425385724376
OXSR1,0.0823138223852844,0.5918662437476591,0.7040738542077805
SLC22A13,0.29075770092367853,0.0834020380738721,0.1729303787484454
PHF8,-0.3083596009761447,0.24653426084767077,0.3790298581310064
LCLAT1,0.733858981283368,0.027331987323574256,0.08055701440522002
ADH6,0.7100912612883155,0.0021208370538879653,0.013374953204844936
XKR3,0.23987054023267085,0.04492317369434951,0.11284413759643
FRG2C,0.5508899842190708,0.03711364120616321,0.09882219938546213
KAT5,0.024331244573854605,0.9400442837337785,0.9636544024818406
SH3RF3,0.5261753787144698,0.005808947700520281,0.02806975530217983
GXYLT2,-0.047973510456444934,0.814898477866542,0.8773210632184358
HPSE2,2.02225919930944,5.834340708252712e-09,5.892390932385076e-07
DCAKD,-0.18457870695655387,0.5573430408480595,0.6752394677304336
ARPP21,0.8671577270651797,0.0072937470025572285,0.03300083909441584
TADA2B,0.287559055949421,0.18076274732109238,0.3015663398073641
CCDC96,0.2511576081778649,0.09636759100733618,0.19133910726766595
ADRBK1,-0.6792518914052792,0.006525113305999387,0.030483897541602904
RELA,0.3795823030963623,0.14818283770988389,0.2619330406590366
EVC2,0.5548156727749285,0.0016651197763648616,0.011212305721943506
ZNF680,0.024365079765817033,0.9093514971503516,0.9422862231486299
HECTD4,-0.19989013264584177,0.1664654775374591,0.2844192100270214
FAM222B,-0.10888113184174042,0.6800845091346519,0.7754205743795447
BNC2,0.8531547153601786,0.000333491260334358,0.0034495663150797364
1-Dec,0.5944404276167314,0.01236115056375724,0.04782455221450298
RXFP4,0.9037441473364658,0.0009469222398947974,0.0073827452638808135
HPSE,-0.42650771969073786,0.005710963373594509,0.027710995143047427
COQ2,-0.3939544245698672,0.05724485434946095,0.13256997445078245
C10orf131,0.3239082173406068,0.19220692542567355,0.3157089776131368
CCDC63,0.4601944793675278,0.07515349615926342,0.16077008683436683
HSPA6,0.17401403166756158,0.5540559543305531,0.6721982827718496
TRMT112,-0.5390784115245388,0.10700548230099723,0.2067284613366762
LRRN3,0.23899217482833346,0.14317239800457277,0.2556849880127869
KDM2A,-0.444633553064846,0.00022283028547794335,0.0025664430243757625
C10orf129,1.0169059696846987,6.835841750102308e-05,0.0010616085859172072
ADCK5,-1.2869167825398096,0.0002517645941030769,0.002804858543394479
MRP63,-0.28548841089600296,0.044427243510387036,0.112102792224954
NOC3L,0.13717139133712153,0.48930732968650315,0.6176809692883198
ESRRA,-0.32643618028771026,0.2233457437227554,0.3525053209784779
RHOD,-1.222924853796104,0.0010234801135458437,0.00781234459629486
ADAMTS20,0.4380746903362339,0.016197378458401215,0.05695152418770952
COMMD1,0.2297644165066699,0.4161645240130982,0.5490759931474594
RAPH1,-0.2452448322041203,0.4094664512998556,0.5425896181330849
MTX1,-0.9175601446331338,5.55447700480984e-07,2.3701460476150353e-05
ADCY5,1.8655900043508462,9.683930297765828e-09,8.601191677116373e-07
PARP14,-0.5169364258309557,0.022449375458317097,0.07074270465118042
CYSLTR1,0.9992675140619314,0.016238590425299345,0.05706324901415765
PARP15,0.8859858302366916,0.019256075194519467,0.06387334531431792
CKS1B,2.288875696241152,7.613006052009002e-07,3.049644929156011e-05
ABCD2,0.5248989727568831,0.00018906994671498694,0.0022694322360004167
AHSA2,-0.027206219993433756,0.8835426830120962,0.9237751166509696
ABLIM3,1.4766904102577376,7.481864006007238e-06,0.00018890766682504206
MAB21L3,0.9755880958372047,0.0020942416574872324,0.013228389983778
RP11-683L23.1,0.5984545350831307,0.13204653424128637,0.2414837119227897
KIAA1919,0.20414869973932426,0.40366764777735953,0.5372789658959849
VANGL1,-0.7138608159931339,0.001261725765855934,0.009171126380532572
GLRX,0.1754253785809965,0.43604134791963134,0.5675880188140382
IQCB1,-0.20521790591075995,0.39240942876499674,0.5268140433494239
SYT12,-0.3373790179708558,0.23064516804819166,0.36054136446824414
GOLGB1,0.06189140409474447,0.7440043323648793,0.8240845030918745
C11orf86,-0.3831040164307222,0.042604924873899726,0.10899615327337533
LIPM,0.5709759292394762,0.005266571802193898,0.026232356897272113
GPR151,0.5065808223546903,0.014591967408522836,0.05339279080194281
DMRT2,0.6559766751460515,0.0005848970183034624,0.00519454718244056
ZNF483,0.16565598716613916,0.43036642860449204,0.5621161309464001
PLAC8L1,0.2905146614111225,0.12690656715144139,0.234125958014473
SLC2A14,0.4419539290198944,0.09316314187741796,0.18662594582660372
GPR137,-0.6757014442218257,0.011536505689772455,0.045614930425545305
SNCG,1.346330279805696,0.001494194442091632,0.010362429226072334
MMRN2,0.9641375466861795,0.0006968160397451194,0.005909117623121269
MZT2A,-0.4166098358703474,0.032381909852481114,0.08990352593109069
TNKS,-0.018227720093942246,0.9321307171763251,0.9584667754301669
ZNF449,0.31377985513445084,0.12134623979593864,0.22623531794237245
ZBTB21,0.6404794463413488,0.006967794562372231,0.03184718603418015
PPP1R3B,0.33650645686116665,0.1721874789441046,0.2913473608198867
OR10K1,0.59425989954417,0.019482085368534748,0.0642940807449608
GPR148,0.4615571514877594,0.02643697923796224,0.07891115507161561
STOX2,0.835257998514011,0.00034530150847657113,0.0035443665563647227
MAP3K11,-0.15847155462378826,0.2603439388142948,0.39434300619079404
TRIB1,0.14954008293434118,0.6270783374855747,0.7335797916029069
CST9,0.6621283088284168,0.010815682243839192,0.043561840027390795
KCNK7,1.0030633892709273,0.0005855665713451194,0.005197043545651849
SFT2D3,0.207050258021051,0.16388111145456205,0.2812228977129259
TLR9,2.2935333491743286,3.329043050115242e-10,5.960984455389573e-08
C1QB,-1.7119468138509335,5.6937278958798295e-05,0.0009220994621385399
C1QA,-1.23348683643977,0.0025906054057556424,0.015449847906491662
NDNF,0.5028732643681962,0.014775633120256372,0.05372577114646545
IQCF1,0.39809856867680427,0.037489853779798556,0.0995338284367756
OLR1,-1.0675232707574573,0.0005870038462391318,0.005198859584855063
GLIPR1L1,0.13359573099189126,0.4333052281142724,0.5649778431711852
DAG1,-0.505879546016895,0.022676310923593908,0.07125109223637877
INSM1,0.4287143784458818,0.03345099103327209,0.09192356912343047
DAB1,0.9465613974778209,5.597425805160689e-05,0.0009094346308174578
ARV1,-0.7896033600974994,0.0011425397951213422,0.008470219403300899
NAA20,-0.503297437177392,0.06447559275344181,0.14406119657128108
CCDC36,0.6509067294247379,0.07702971387401228,0.1636169086281863
RNASE8,0.3087316068078581,0.03926756318266979,0.10297488059046156
SAA1,1.286075469673118,0.025923592080045042,0.07790818971126318
MINOS1,-0.13370794631516514,0.41215012455789013,0.5453759129587364
EHBP1L1,-0.3439947142959756,0.2098234587159427,0.33648567832123705
THAP2,0.4157961568707682,0.06223478095061278,0.14042827299263674
TMEM196,0.324496658760702,0.025348213650261527,0.07687156164367737
RNF26,-0.7044492782526537,0.007796623874831281,0.034623407392618245
PPP1R14B,-1.5389083069277838,5.8768816979040044e-08,3.645480505076379e-06
RNASE11,3.419163541768014,1.0433740529726784e-14,1.153540161545871e-11
SSSCA1,-1.099263141455979,0.0005646714676576539,0.005066413909367647
AGR3,0.7858718316261368,0.0019367416206260526,0.012491859143563032
SMARCC1,-0.2740097955642664,0.3355168853944356,0.4698779431856572
ZNF417,-0.2020563266724773,0.2785572320391792,0.4145974477857198
PTPRM,0.42520421872517034,0.08320520694940618,0.17273874832454997
FKBP2,-0.23287600108226236,0.2858900446789886,0.4215389460238015
VEGFB,-0.9602710489380888,0.019521930410910823,0.06434666843132808
PEAK1,0.9901591018704181,9.513086280055189e-05,0.001351194403226496
TNFRSF10D,0.5330386433262513,0.0028408775285886424,0.016568762788617103
MST1,0.44333726632275017,0.038510608056258465,0.10156870227114705
TNFRSF10C,0.637858343997211,0.03977668132851966,0.10384927790862405
GMPPB,-0.5607262349635738,0.0060547162247220785,0.02888946009252544
MOB1B,-0.179584139919037,0.14784282137926988,0.2614930057274105
ZNF622,-0.13929026437090242,0.4373445167204518,0.5688422273522936
CSPG4,-0.10026159004425983,0.7448589082668905,0.824934464790647
SNX33,0.3451670523712802,0.10314381882565603,0.20096795644770094
C2orf70,0.04236932708169272,0.8425601449172148,0.896726000452562
NABP1,0.3908892278240188,0.10950172351908866,0.21024557346493794
NUDT18,-0.16276681082360778,0.3731056669226711,0.5073530239385551
GPR113,-0.057523556523657815,0.7612026365460316,0.8374442425565949
NLRP13,0.3687258920717675,0.005405880205088777,0.02673409949849268
CHD2,0.24971139372637996,0.14299303957707013,0.2554991994490304
XCR1,0.4301525611174005,0.02768511006352647,0.08107465278402375
CCDC106,-0.10769087374423503,0.650269484512753,0.75196295165347
CCR9,0.6064620031480747,0.002433956373463458,0.014801105958810463
CCDC41,0.1349293492995427,0.5049403205687989,0.6308865268109674
SULT1B1,1.148049505788884,0.006687063973870636,0.03101698863301455
NUDT4,0.33924886081206784,0.04003418879148153,0.10431831016870165
PC,-0.2649882702346318,0.3344609121647302,0.468856484110117
UGT2A1,2.2299255273674623,4.567050156251898e-22,2.3780047575336983e-18
SCAI,0.053391546386336586,0.8173000137756379,0.879058957340403
GPRC6A,0.49360148821759026,0.0252530121955851,0.07666802557099654
NMNAT1,0.21122616030095065,0.3867818053822065,0.5211545135808251
LRFN4,-1.1487728081002508,0.0005745351418923195,0.0051274455069945995
TRAPPC3L,0.4048790352872792,0.03657482262380285,0.09789329938649483
APOBEC4,0.33138383832498086,0.07005877688899147,0.15290093506089278
SLC19A1,-0.6105757712068733,0.01039215572053072,0.04232777596229791
HSPB7,1.937368435915639,4.1991695870401e-08,2.803817619944582e-06
RCE1,-0.8648946695895359,0.0037017087868093626,0.020162411937317708
UQCRH,-1.0286851606813237,0.0001703710870999034,0.0021123492341356314
TAS1R1,0.7897647127054356,1.3041612312979743e-05,0.0002925338440471729
HES3,0.1597811060944265,0.14535943992983522,0.258271564219958
EIF1AX,-0.4496622580929981,0.03145682464515005,0.08816333310810567
SPDYE2B,-0.6736590378090428,0.01601183017239844,0.05654131278041036
OR1L1,0.33008696765036194,0.03514230701385597,0.0951708959957681
CXorf23,0.1112108506889955,0.6630245778647326,0.7619342424338381
PSMD1,-0.47901893885329816,0.13024537790479326,0.23890404354572742
GPR64,0.13298973122897673,0.5358269108714828,0.6576286668299988
SPATA3,0.34845191896861766,0.05187351707186113,0.12391587981563837
MUC13,0.24521461384200197,0.07603755950859062,0.16216074607424175
SUSD5,0.4424298360131962,0.03890025430616188,0.10233735412699113
HEG1,0.1740574332740259,0.37103731245690563,0.505498095563916
WFIKKN2,0.5680433081135376,0.004116060411085276,0.021896928598599777
C11orf80,-0.9736415508035603,8.616310597407944e-05,0.001272377739799448
TOMM20,-0.4018643810446525,0.110214830575643,0.2112647572329181
AP000769.1,-0.6161895948355712,0.003750560547260602,0.0203636506783239
C1orf100,0.22870819840822176,0.26950585712940306,0.4041883976260535
AGFG1,-0.50699786512748,0.06998282851747535,0.1527658181323145
STAT5B,0.24556106305224468,0.038660667251751664,0.10183208507510125
CD7,-0.7786217215574309,0.018873926583403408,0.06313717983908816
TOPAZ1,0.2460970883167118,0.03013041913486766,0.08570347784697621
CNP,-0.39832842407857694,0.045829631020054,0.11419339502120572
JUP,-0.3722621662250756,0.3418748810543282,0.4761608703693616
HAP1,0.29145843909501723,0.3159333175746288,0.45286554572533266
TDRD12,0.4387097567022402,0.16669380776559067,0.28466064034926497
EIF1,0.057378573319306625,0.8389337994822126,0.8940501353196622
ENDOV,-0.2601842775156262,0.23338123353097318,0.3637109737809274
RNF213,-0.9253649010218101,1.8495091674645748e-05,0.00038215799744348885
TIGD3,0.17849320424627224,0.3495231865914562,0.4839513828766033
KCNH6,0.35013817119972046,0.08760687211544999,0.1788080548163211
10-Mar,0.40660007745060034,0.040201004798659505,0.10459026465287491
PLK3,0.4887377490646143,0.00868531648825353,0.037244808650352
NET1,-0.47425615447514513,0.14729022897581537,0.26078577797755076
DPY19L1,0.25886923223548264,0.20432737646032834,0.3304290000080205
RP11-89N17.1,0.4634091917954499,0.011404786781397214,0.04522718680465692
PHOSPHO1,0.40996392541688653,0.05898534327253696,0.13532961519308767
ZNF791,-0.2966955572224017,0.05906078416444141,0.13545151855785556
TUBB8,0.728444645852589,0.0833929835424285,0.17292944523686835
PHC3,0.0028904550195534284,0.9882108741705398,0.993960320943801
GPR160,0.09733727999499964,0.7134839889025768,0.8012740952706744
CBX2,-2.042564452847139,2.4368454349611233e-12,1.0646895554749708e-09
SPTBN2,-0.8599126593881596,0.002820897644871425,0.016478205143238788
GOLIM4,0.4920137280631147,0.06062733016438336,0.13797849412793303
KRT28,0.3430161695201783,0.029191806706437545,0.08401070042810828
RBM4B,-0.377389726793703,0.11670423456173694,0.22003017882005524
USMG5,-0.8833412002735512,0.0542765680146363,0.12755451116374275
